38,17065,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
38,17080,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
38,17095,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
38,17110,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
38,17125,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
38,17140,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
39,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
39,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065195632,1040975110,0,0,2
39,17005,000000000000000100000000000000000000000000000000000000000,0,0,1065288583,1035180137,0,0,2
39,17020,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
39,17035,000000000000000100000000000000000000000000000000000000000,0,0,1065351753,3159908676,0,0,2
39,17050,000000000000000100000000000000000000000000000000000000000,0,0,1065334139,3175302689,0,0,2
39,17065,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
39,17080,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
39,17095,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
39,17110,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
39,17125,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
39,17140,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
40,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
40,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065195632,1040975110,0,0,2
40,17005,000000000000000100000000000000000000000000000000000000000,0,0,1065318786,1032004533,0,0,2
40,17020,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
40,17035,000000000000000100000000000000000000000000000000000000000,0,0,1065339217,3173468758,0,0,2
40,17050,000000000000000100000000000000000000000000000000000000000,0,0,1065334139,3175302689,0,0,2
40,17065,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
40,17080,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
40,17095,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
40,17110,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
40,17125,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
40,17140,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
