78,18781,3212296766,1048632747,3196208208,1079597157
78,18795,3211210784,3202081880,1055082640,1076668105
78,18809,1065342932,1024419227,3171904795,3171904795
78,18823,1065263240,1037291974,3181843313,3181843313
78,18837,1065178683,1041453536,3188970803,3188970803
78,18851,0,0,3192068560,3192068560
78,18865,3212827135,3171645289,1024163456,1078387169
78,18879,1064389931,3198877209,1050044596,1050044596
78,18907,3205181436,1062656765,3212769012,1082418892
78,18921,1061317978,1059490072,3206759851,3206759851
78,18949,0,0,3214917102,1082947433
78,18963,1065293165,1034755982,3183386580,3183386580
78,18977,0,0,3178375232,1078777980
78,18991,1064173878,3200029223,1051773949,1051773949
78,19005,1063724525,3202092851,1055094791,1055094791
78,19019,0,0,1053615563,1053615563
78,19033,1061203163,3207106355,1060634415,1060634415
78,19047,3209889482,1058073929,3206156048,1081054111
78,19061,3212816964,3175575734,1028097280,1078325703
79,16975,0,0,0,0
79,16989,3209433615,3206189405,1057554912,1076285283
79,17017,1065252172,1038118578,3185631825,3185631825
79,17031,3209465980,1058662884,3206116640,1081044259
79,17073,1063398298,1055906737,3204030892,3204030892
79,17087,3202333946,3211150200,1066443356,1073790637
79,17101,1063141421,3204323185,1057288409,1057288409
79,17115,0,0,3172440384,3172440384
79,17143,3209978712,1057942677,3205997336,1081014433
79,17213,0,0,3215610993,3215610993
79,17227,0,0,3173304960,3173304960
79,17269,1064442105,3198578229,1053538785,1053538785
79,17283,0,0,1030179520,1078293168
79,17297,1065353146,993853303,3178787733,3178787733
79,17311,1060598792,3207761249,1061525671,1061525671
79,17339,1065103516,3190817554,1043934500,1043934500
79,17353,0,0,3210314455,3210314455
79,17367,1065073141,1044009803,3183049365,3183049365
79,17395,1064946492,1046485898,3194089394,3194089394
79,17409,1033059467,3212793451,1069537801,1069537801
79,17423,1065342840,3171944670,1024462968,1024462968
79,17451,3205690583,1062313542,3210714164,1082162036
79,17465,0,0,1064572204,1074530960
79,17479,1065348703,3166567776,1026886923,1026886923
79,17493,1065349344,1018167337,3165651872,3165651872
79,17507,1064804882,3196179473,1048748179,1048748179
79,17535,3212797600,1032587286,3180078112,1078817020
79,17549,1065307342,3180812483,3156624022,3156624022
79,17563,0,0,1057639348,1057639348
79,17577,0,0,3192801856,1079374975
79,17591,1065298640,1034227291,3181722684,3181722684
79,17605,3212825856,1024744331,3172230144,1078681963
79,17619,3212030290,1050466216,3198117824,1079835859
79,17647,1064786260,3196320302,1046612344,1046612344
79,17675,1062271157,3205750761,1058907894,1058907894
79,17689,1062873958,1057353436,3204830870,3204830870
79,17717,1065352295,1009497379,3156981233,3156981233
79,17731,3211934656,3198526284,1051241504,1077148247
79,17745,1065296714,3181899880,1034428604,1034428604
79,17773,1064965236,1046147545,3194114040,3194114040
79,17787,1064408481,1051288297,3198985121,3198985121
79,17801,3211826898,1051653655,3196482760,1079631476
79,17815,1063951214,1053615389,3201486045,3201486045
79,17829,0,0,1044657256,1044657256
79,17843,3199596027,3211741601,1067093539,1073189267
79,17857,1061109432,3207212588,1060776088,1060776088
79,17871,1062698261,3205117060,1058143632,1058143632
79,17885,3211766550,1051980308,3198449864,1079877364
79,17899,0,0,1033829600,1078204404
79,17913,3212079368,1050156058,3197792504,1079795194
79,17941,0,0,1011784192,1011784192
79,17955,1062927313,3204749573,1057106025,1057106025
79,17969,3205914785,1062153601,3211879540,1082307708
79,17983,1064764490,3196481887,1053221191,1053221191
79,17997,1065195125,3188473434,1041018764,1041018764
79,18011,1063591723,1055154430,3202268345,3202268345
79,18025,1065349943,1017237786,3164722124,3164722124
79,18039,1065353201,3131916671,3154237884,3154237884
79,18053,3209907016,3205531997,1058641384,1076013665
79,18067,0,0,3211998724,3211998724
79,18081,3210019279,1057882110,3205924436,1080996208
79,18095,1064079707,3200494464,1052475335,1052475335
79,18109,1062259184,1058284009,3206412250,3206412250
79,18123,1064932121,1046739886,3184200731,3184200731
79,18137,1057896238,3210009850,1065047816,1065047816
79,18165,1065038988,3192209914,1046524271,1046524271
79,18179,3209200653,3206489844,1059831768,1075716069
79,18193,0,0,3187461728,1079047758
79,18207,1064132629,3200235478,1053065681,1053065681
79,18221,3212833397,3165030369,1026632576,1078348589
79,18235,1063140830,3204325252,1057289600,1057289600
79,18249,3211898718,3198734278,1051461568,1077120739
79,18277,0,0,1066038668,1066038668
79,18291,0,0,3212938494,1082452781
79,18305,1063845510,1054089486,3202005147,3202005147
79,18319,1064704445,3196911873,1052510558,1052510558
79,18333,1062514916,1057913109,3205961720,3205961720
79,18347,1062072801,1058541507,3206547097,3206547097
79,18361,0,0,1059181012,1075878758
79,18375,0,0,1066946469,1066946469
79,18389,0,0,3205633594,3205633594
79,18403,0,0,0,0
